cod_producto;nombre_producto;categoria_producto;subcategoria_producto;precio_unitario
PROD05992;VINO ROSADO SANTA HELENA ;VINOS Y LICORES;VINO;3199.5
PROD05993;VINO ROSE CABERNET MERLOT LUIS FELIPE EDWARS BOTELLA ;VINOS Y LICORES;VINO;1399.5
PROD05994;VINO SAINT EMILIO ;VINOS Y LICORES;VINO;5699.5
PROD05995;VINO SAINT LOUIS BEAUJULAIS ;VINOS Y LICORES;VINO;3699.5
PROD05996;VINO SALENTEIN MALBEC ;VINOS Y LICORES;VINO;6199.5
PROD05997;VINO SANSON COFFEE BOTELLA ;VINOS Y LICORES;VINO;849.5
PROD05998;VINO SANTA ANA CABERNET SAUVIGNON RESERVA BOTELLA ;VINOS Y LICORES;VINO;1895
PROD05999;VINO SANTA ANA MALBEC ;VINOS Y LICORES;VINO;1499.5
PROD06000;VINO SANTA ANA RESERVA ;VINOS Y LICORES;VINO;1899.5
PROD06001;VINO SANTA CAROLINA RESERVADO CABERNET ROSE ;VINOS Y LICORES;VINO;1699.5
PROD06002;VINO SANTA CAROLINA RESERVADO SAUVIGNON BLANCO ;VINOS Y LICORES;VINO;1699.5
PROD06003;VINO SANTA DIGNA CABERNET SAUVIGNON ;VINOS Y LICORES;VINO;3499.5
PROD06004;VINO SANTA ELENA VARIETAL ;VINOS Y LICORES;VINO;1399.5
PROD06005;VINO SANTA HELENA CARMENERE TINTO ;VINOS Y LICORES;VINO;1399.5
PROD06006;VINO SANTA HELENA SAUVIGNON SIGLO ORO ;VINOS Y LICORES;VINO;2299.5
PROD06007;VINO SANTA HELENA SIGLO ORO RESERVA CARMENERE BOTELLA ;VINOS Y LICORES;VINO;2299.5
PROD06008;VINO SANTA HELENA TINTO ;VINOS Y LICORES;VINO;1399.5
PROD06009;VINO SANTA RITA VIEJA CABERNET SAUVIGNON ;VINOS Y LICORES;VINO;2499.5
PROD06010;VINO SANTIAGO RUIZ ;VINOS Y LICORES;VINO;10499.5
PROD06011;VINO SAUVIGNON BLANC VINTAGE AUTORITAS ;VINOS Y LICORES;VINO;1199.5
PROD06012;VINO SEGU OLLE BLANCO BRIK ;VINOS Y LICORES;VINO;899.5
PROD06013;VINO SEGU OLLE TINTO ;VINOS Y LICORES;VINO;899.5
PROD06014;VINO SEPTIMA GRAN RESERVA ;VINOS Y LICORES;VINO;7199.5
PROD06015;VINO SIBARIS RESERVA CARMENERE ;VINOS Y LICORES;VINO;4999.5
PROD06016;VINO SIBARIS RESERVA CHARDONNAY ;VINOS Y LICORES;VINO;4999.5
PROD06017;VINO SIBARIS RESERVA MERLOT ;VINOS Y LICORES;VINO;4999.5
PROD06018;VINO STA CAROLINA RESERVA TT CABERNET SAUVIGNON ;VINOS Y LICORES;VINO;2699.5
PROD06019;VINO SUTTER HOME WHITE ZINFANDEL ;VINOS Y LICORES;VINO;2099.5
PROD06020;VINO TARAPACA CABERNET SAUVIGNON BOTELLA ;VINOS Y LICORES;VINO;1999.5
PROD06021;VINO TARAPACA MERLOT BOTELLA ;VINOS Y LICORES;VINO;1999.5
PROD06022;VINO TARAPACA RESERVA CABERNET SAUVIGNON BOTELLA ;VINOS Y LICORES;VINO;2299.5
PROD06023;VINO TINTO ADOBE CABERNET SAUVIGNON ;VINOS Y LICORES;VINO;2999.5
PROD06024;VINO TINTO ALTOS LAS HORMIGAS MALBEC ;VINOS Y LICORES;VINO;3499.5
PROD06025;VINO TINTO ARGENTO BONARDA ;VINOS Y LICORES;VINO;2199.5
PROD06026;VINO TINTO ARGENTO MALBEC ;VINOS Y LICORES;VINO;2499.5
